지점,지점명,일시,기온(°C),강수량(mm),습도(%)
232,천안,2021-08-14 09:00,24.5,,78
232,천안,2021-08-14 10:00,25,,74
232,천안,2021-08-14 11:00,25.4,,73
232,천안,2021-08-14 12:00,25.7,,74
232,천안,2021-08-14 13:00,26.1,,74
232,천안,2021-08-14 14:00,26.4,,71
232,천안,2021-08-14 15:00,27.4,,64
232,천안,2021-08-14 16:00,27.9,,60
232,천안,2021-08-14 17:00,26.6,0,70
232,천안,2021-08-14 18:00,27.7,,65
232,천안,2021-08-14 19:00,26.1,,71
232,천안,2021-08-14 20:00,25.2,,70
232,천안,2021-08-14 21:00,23.9,,79
232,천안,2021-08-14 22:00,23.5,,83
232,천안,2021-08-14 23:00,23.2,,85
232,천안,2021-08-15 00:00,22.5,,89
232,천안,2021-08-15 01:00,22,,87
232,천안,2021-08-15 02:00,21,,88
232,천안,2021-08-15 03:00,21.2,,85
232,천안,2021-08-15 04:00,20.4,,89
232,천안,2021-08-15 05:00,19.9,,95
232,천안,2021-08-15 06:00,19.5,,97
232,천안,2021-08-15 07:00,21.8,,81
232,천안,2021-08-15 08:00,23.3,,73
232,천안,2021-08-15 09:00,24.8,,68
232,천안,2021-08-15 10:00,25.5,,66
232,천안,2021-08-15 11:00,26.6,,63
232,천안,2021-08-15 12:00,27.9,,58
232,천안,2021-08-15 13:00,29,,53
232,천안,2021-08-15 14:00,29.7,,50
232,천안,2021-08-15 15:00,30.3,,50
232,천안,2021-08-15 16:00,29.6,,51
232,천안,2021-08-15 17:00,30.2,,52
232,천안,2021-08-15 18:00,28.8,,56
232,천안,2021-08-15 19:00,28,,60
232,천안,2021-08-15 20:00,26.4,,71
232,천안,2021-08-15 21:00,25.8,,72
232,천안,2021-08-15 22:00,25.3,,70
232,천안,2021-08-15 23:00,24.1,,80
232,천안,2021-08-16 00:00,22.4,,93
232,천안,2021-08-16 01:00,21.7,,96
232,천안,2021-08-16 02:00,21.1,,99
232,천안,2021-08-16 03:00,20.9,,98
232,천안,2021-08-16 04:00,20.4,,98
232,천안,2021-08-16 05:00,20,,99
232,천안,2021-08-16 06:00,19.7,,99
232,천안,2021-08-16 07:00,20.6,,96
232,천안,2021-08-16 08:00,23.2,,79
232,천안,2021-08-16 09:00,24.6,,71
232,천안,2021-08-16 10:00,25.8,,65
232,천안,2021-08-16 11:00,27,,63
232,천안,2021-08-16 12:00,27.4,,59
232,천안,2021-08-16 13:00,28.1,,57
232,천안,2021-08-16 14:00,28.2,,56
232,천안,2021-08-16 15:00,28.2,,53
232,천안,2021-08-16 16:00,28.2,,52
232,천안,2021-08-16 17:00,28.1,,54
232,천안,2021-08-16 18:00,27.4,,60
232,천안,2021-08-16 19:00,26.3,,68
232,천안,2021-08-16 20:00,25.3,,69
232,천안,2021-08-16 21:00,24.9,,69
232,천안,2021-08-16 22:00,24.6,,68
232,천안,2021-08-16 23:00,24.2,,69
232,천안,2021-08-17 00:00,23.8,,68
232,천안,2021-08-17 01:00,21.7,,84
232,천안,2021-08-17 02:00,20.5,,91
232,천안,2021-08-17 03:00,20,,95
232,천안,2021-08-17 04:00,20.6,,88
232,천안,2021-08-17 05:00,19.9,,92
232,천안,2021-08-17 06:00,19.9,,90
232,천안,2021-08-17 07:00,20.5,,89
232,천안,2021-08-17 08:00,21.6,,84
232,천안,2021-08-17 09:00,22.9,,76
232,천안,2021-08-17 10:00,25.2,,64
232,천안,2021-08-17 11:00,26.4,,62
232,천안,2021-08-17 12:00,26.2,,61
232,천안,2021-08-17 13:00,26.5,,61
232,천안,2021-08-17 14:00,26.7,,61
232,천안,2021-08-17 15:00,27.9,,56
232,천안,2021-08-17 16:00,28.1,,53
232,천안,2021-08-17 17:00,27.9,,56
232,천안,2021-08-17 18:00,26.7,,59
232,천안,2021-08-17 19:00,26.1,,64
232,천안,2021-08-17 20:00,25.6,,59
232,천안,2021-08-17 21:00,25.1,,58
232,천안,2021-08-17 22:00,24.6,0,61
232,천안,2021-08-17 23:00,21.2,.3,94
232,천안,2021-08-18 00:00,20.2,.6,99
232,천안,2021-08-18 01:00,19.9,,99
232,천안,2021-08-18 02:00,19.6,,99
232,천안,2021-08-18 03:00,19.3,,99
232,천안,2021-08-18 04:00,19.6,,99
232,천안,2021-08-18 05:00,19.5,0,99
232,천안,2021-08-18 06:00,19.6,,99
232,천안,2021-08-18 07:00,20.2,,99
232,천안,2021-08-18 08:00,20.9,,97
232,천안,2021-08-18 09:00,23.2,,74
232,천안,2021-08-18 10:00,24.2,,70
232,천안,2021-08-18 11:00,25.3,,65
232,천안,2021-08-18 12:00,25.3,,69
232,천안,2021-08-18 13:00,26.9,,65
232,천안,2021-08-18 14:00,27.7,,60
232,천안,2021-08-18 15:00,28,,58
232,천안,2021-08-18 16:00,28.1,,56
232,천안,2021-08-18 17:00,28.6,,54
232,천안,2021-08-18 18:00,26.7,,62
232,천안,2021-08-18 19:00,20.4,4.9,99
232,천안,2021-08-18 20:00,20.5,0,99
232,천안,2021-08-18 21:00,20.4,,99
232,천안,2021-08-18 22:00,20.2,,99
232,천안,2021-08-18 23:00,20.2,,99
232,천안,2021-08-19 00:00,20.1,,99
232,천안,2021-08-19 01:00,19.9,,99
232,천안,2021-08-19 02:00,19.2,,99
232,천안,2021-08-19 03:00,18.6,,99
232,천안,2021-08-19 04:00,18.7,,99
232,천안,2021-08-19 05:00,18.7,,99
232,천안,2021-08-19 06:00,18.7,,99
232,천안,2021-08-19 07:00,19.5,,99
232,천안,2021-08-19 08:00,21.7,,86
232,천안,2021-08-19 09:00,23.6,,70
232,천안,2021-08-19 10:00,24.6,,65
232,천안,2021-08-19 11:00,25.7,,61
232,천안,2021-08-19 12:00,26.1,,62
232,천안,2021-08-19 13:00,27.1,,59
232,천안,2021-08-19 14:00,26.9,,60
232,천안,2021-08-19 15:00,26.7,,65
232,천안,2021-08-19 16:00,28.8,,55
232,천안,2021-08-19 17:00,28,,57
232,천안,2021-08-19 18:00,27.7,,57
232,천안,2021-08-19 19:00,26.3,,66
232,천안,2021-08-19 20:00,24.4,0,77
232,천안,2021-08-19 21:00,22.6,,97
232,천안,2021-08-19 22:00,22,,99
232,천안,2021-08-19 23:00,21.8,,98
232,천안,2021-08-20 00:00,20.9,,99
232,천안,2021-08-20 01:00,20.8,,99
232,천안,2021-08-20 02:00,20.4,,99
232,천안,2021-08-20 03:00,20.5,,99
232,천안,2021-08-20 04:00,19.9,,99
232,천안,2021-08-20 05:00,20.1,,99
232,천안,2021-08-20 06:00,19.4,,99
232,천안,2021-08-20 07:00,20.5,,99
232,천안,2021-08-20 08:00,23.2,,89
232,천안,2021-08-20 09:00,24.2,,81
232,천안,2021-08-20 10:00,25.7,,75
232,천안,2021-08-20 11:00,26.7,,70
232,천안,2021-08-20 12:00,27.8,,64
232,천안,2021-08-20 13:00,28.4,,56
232,천안,2021-08-20 14:00,29.7,,52
232,천안,2021-08-20 15:00,29.3,,52
232,천안,2021-08-20 16:00,29.4,,51
232,천안,2021-08-20 17:00,29.3,,52
232,천안,2021-08-20 18:00,28.4,,56
232,천안,2021-08-20 19:00,26.7,,70
232,천안,2021-08-20 20:00,25.1,,78
232,천안,2021-08-20 21:00,22.9,4.5,99
232,천안,2021-08-20 22:00,22.7,.8,99
232,천안,2021-08-20 23:00,22.2,,99
232,천안,2021-08-21 00:00,21.7,,99
232,천안,2021-08-21 01:00,21.5,,99
232,천안,2021-08-21 02:00,21.3,,99
232,천안,2021-08-21 03:00,21.5,,99
232,천안,2021-08-21 04:00,21.2,,99
232,천안,2021-08-21 05:00,21.8,,98
232,천안,2021-08-21 06:00,21.3,0,99
232,천안,2021-08-21 07:00,22.4,.3,98
232,천안,2021-08-21 08:00,22.6,.7,99
232,천안,2021-08-21 09:00,22.9,1.4,98
232,천안,2021-08-21 10:00,22.6,1.8,99
232,천안,2021-08-21 11:00,21.5,10.4,99
232,천안,2021-08-21 12:00,22.1,5.6,99
232,천안,2021-08-21 13:00,23,3.4,99
232,천안,2021-08-21 14:00,24.9,1,99
232,천안,2021-08-21 15:00,26.7,,84
232,천안,2021-08-21 16:00,27,,76
232,천안,2021-08-21 17:00,26.1,0,83
232,천안,2021-08-21 18:00,25.8,,80
232,천안,2021-08-21 19:00,24,.3,92
232,천안,2021-08-21 20:00,23,0,99
232,천안,2021-08-21 21:00,22.4,,99
232,천안,2021-08-21 22:00,22.3,,99
232,천안,2021-08-21 23:00,22.4,,99
232,천안,2021-08-22 00:00,22.1,,99
232,천안,2021-08-22 01:00,22.1,,99
232,천안,2021-08-22 02:00,21.8,,99
232,천안,2021-08-22 03:00,21.6,,99
232,천안,2021-08-22 04:00,21.3,,99
232,천안,2021-08-22 05:00,20.9,,99
232,천안,2021-08-22 06:00,20.5,,99
232,천안,2021-08-22 07:00,20.7,,99
232,천안,2021-08-22 08:00,22.5,,99
232,천안,2021-08-22 09:00,24,,91
232,천안,2021-08-22 10:00,25.2,,84
232,천안,2021-08-22 11:00,25.8,,79
232,천안,2021-08-22 12:00,26.7,,73
232,천안,2021-08-22 13:00,26,,76
232,천안,2021-08-22 14:00,26.4,,76
232,천안,2021-08-22 15:00,27,,69
232,천안,2021-08-22 16:00,27,,64
232,천안,2021-08-22 17:00,26.8,,69
232,천안,2021-08-22 18:00,25.9,,74
232,천안,2021-08-22 19:00,24.4,,85
232,천안,2021-08-22 20:00,23.6,,92
232,천안,2021-08-22 21:00,22.6,,97
232,천안,2021-08-22 22:00,21.6,,99
232,천안,2021-08-22 23:00,21,,99
232,천안,2021-08-23 00:00,20.8,,99
232,천안,2021-08-23 01:00,20.6,,99
232,천안,2021-08-23 02:00,20.7,,99
232,천안,2021-08-23 03:00,20.8,,99
232,천안,2021-08-23 04:00,20.9,0,99
232,천안,2021-08-23 05:00,20.9,,99
232,천안,2021-08-23 06:00,21.1,,99
232,천안,2021-08-23 07:00,21.4,,99
232,천안,2021-08-23 08:00,22.1,0,99
232,천안,2021-08-23 09:00,22.3,.5,99
232,천안,2021-08-23 10:00,22.7,2.1,99
232,천안,2021-08-23 11:00,23.7,1.1,99
232,천안,2021-08-23 12:00,22.9,.9,99
232,천안,2021-08-23 13:00,22.5,2.1,99
232,천안,2021-08-23 14:00,21.2,6.9,99
232,천안,2021-08-23 15:00,21.3,9.3,99
232,천안,2021-08-23 16:00,21.3,11.2,99
232,천안,2021-08-23 17:00,21,4.4,99
232,천안,2021-08-23 18:00,20.4,14.5,99
232,천안,2021-08-23 19:00,20.6,5.3,99
232,천안,2021-08-23 20:00,20.3,4.6,99
232,천안,2021-08-23 21:00,21,1.1,99
232,천안,2021-08-23 22:00,21,.9,99
232,천안,2021-08-23 23:00,20.8,1.9,99
232,천안,2021-08-24 00:00,21.1,1.6,99
232,천안,2021-08-24 01:00,21.3,2,99
232,천안,2021-08-24 02:00,21.3,.6,99
232,천안,2021-08-24 03:00,21.5,,99
232,천안,2021-08-24 04:00,21.3,,99
232,천안,2021-08-24 05:00,21.1,.8,99
232,천안,2021-08-24 06:00,21.4,1.1,99
232,천안,2021-08-24 07:00,21.4,.6,99
232,천안,2021-08-24 08:00,21.9,.2,99
232,천안,2021-08-24 09:00,22.2,2.4,99
232,천안,2021-08-24 10:00,22.9,.5,99
232,천안,2021-08-24 11:00,24.6,,97
232,천안,2021-08-24 12:00,25.9,,88
232,천안,2021-08-24 13:00,26.6,,89
232,천안,2021-08-24 14:00,26.8,0,89
232,천안,2021-08-24 15:00,26.8,,89
232,천안,2021-08-24 16:00,27.8,,86
232,천안,2021-08-24 17:00,26.9,0,91
232,천안,2021-08-24 18:00,26.5,,82
232,천안,2021-08-24 19:00,25.9,,82
232,천안,2021-08-24 20:00,25.3,,86
232,천안,2021-08-24 21:00,24.3,,91
232,천안,2021-08-24 22:00,24.7,,86
232,천안,2021-08-24 23:00,24,,91
232,천안,2021-08-25 00:00,23.4,,96
232,천안,2021-08-25 01:00,22.7,,99
232,천안,2021-08-25 02:00,22.3,,99
232,천안,2021-08-25 03:00,22,,99
232,천안,2021-08-25 04:00,22.2,,99
232,천안,2021-08-25 05:00,22,,99
232,천안,2021-08-25 06:00,22,0,99
232,천안,2021-08-25 07:00,22.2,.1,99
232,천안,2021-08-25 08:00,22.9,.1,99
232,천안,2021-08-25 09:00,23.2,.4,99
232,천안,2021-08-25 10:00,23.1,1.7,99
232,천안,2021-08-25 11:00,23.5,6.6,99
232,천안,2021-08-25 12:00,23.8,2.4,99
232,천안,2021-08-25 13:00,21.9,4.1,99
232,천안,2021-08-25 14:00,22.2,5.8,99
232,천안,2021-08-25 15:00,22.5,3.6,99
232,천안,2021-08-25 16:00,23.4,,98
232,천안,2021-08-25 17:00,23,.3,99
232,천안,2021-08-25 18:00,22.8,0,99
232,천안,2021-08-25 19:00,22.6,,99
232,천안,2021-08-25 20:00,22.5,,99
232,천안,2021-08-25 21:00,22.4,,99
232,천안,2021-08-25 22:00,22.2,,99
232,천안,2021-08-25 23:00,21.9,,99
232,천안,2021-08-26 00:00,21.8,,99
232,천안,2021-08-26 01:00,21.8,,99
232,천안,2021-08-26 02:00,21.8,,99
232,천안,2021-08-26 03:00,21.8,,99
232,천안,2021-08-26 04:00,21.9,,99
232,천안,2021-08-26 05:00,21.6,,99
232,천안,2021-08-26 06:00,21.5,,99
232,천안,2021-08-26 07:00,21.3,,99
232,천안,2021-08-26 08:00,22.2,,99
232,천안,2021-08-26 09:00,23.6,,96
232,천안,2021-08-26 10:00,24.3,,91
232,천안,2021-08-26 11:00,24.9,,87
232,천안,2021-08-26 12:00,25.7,,86
232,천안,2021-08-26 13:00,26.6,,80
232,천안,2021-08-26 14:00,27.4,,78
232,천안,2021-08-26 15:00,26.7,,81
232,천안,2021-08-26 16:00,26.6,,83
232,천안,2021-08-26 17:00,26.5,,84
232,천안,2021-08-26 18:00,26.4,,88
232,천안,2021-08-26 19:00,25.5,,93
232,천안,2021-08-26 20:00,24.6,,99
232,천안,2021-08-26 21:00,24.1,,99
232,천안,2021-08-26 22:00,23.8,,99
232,천안,2021-08-26 23:00,23.3,,99
232,천안,2021-08-27 00:00,22.9,,99
232,천안,2021-08-27 01:00,22.5,,99
232,천안,2021-08-27 02:00,22.2,,99
232,천안,2021-08-27 03:00,22.3,,99
232,천안,2021-08-27 04:00,22.5,,99
232,천안,2021-08-27 05:00,22.9,,99
232,천안,2021-08-27 06:00,22.8,,99
232,천안,2021-08-27 07:00,23.1,,99
232,천안,2021-08-27 08:00,23.9,,99
232,천안,2021-08-27 09:00,24,0,99
232,천안,2021-08-27 10:00,21.5,0,88
232,천안,2021-08-27 11:00,19.8,2,99
232,천안,2021-08-27 12:00,19.5,4,99
232,천안,2021-08-27 13:00,19.6,3.7,99
232,천안,2021-08-27 14:00,19.7,3.3,99
232,천안,2021-08-27 15:00,20.4,4.7,99
232,천안,2021-08-27 16:00,20.5,.1,99
232,천안,2021-08-27 17:00,20.7,,97
232,천안,2021-08-27 18:00,20.6,0,99
232,천안,2021-08-27 19:00,20.2,,99
232,천안,2021-08-27 20:00,20.2,,99
232,천안,2021-08-27 21:00,19.9,,99
232,천안,2021-08-27 22:00,19.4,,99
232,천안,2021-08-27 23:00,18.7,,99
232,천안,2021-08-28 00:00,18.3,,99
232,천안,2021-08-28 01:00,18.6,,99
232,천안,2021-08-28 02:00,18.5,,99
232,천안,2021-08-28 03:00,18,,99
232,천안,2021-08-28 04:00,18.2,,99
232,천안,2021-08-28 05:00,18.1,,99
232,천안,2021-08-28 06:00,18.2,,99
232,천안,2021-08-28 07:00,18.5,,99
232,천안,2021-08-28 08:00,18.9,,99
232,천안,2021-08-28 09:00,20.9,,99
232,천안,2021-08-28 10:00,22.3,,89
232,천안,2021-08-28 11:00,23.7,,85
232,천안,2021-08-28 12:00,24.7,,77
232,천안,2021-08-28 13:00,24.8,,78
232,천안,2021-08-28 14:00,24.5,,81
232,천안,2021-08-28 15:00,24.4,0,84
232,천안,2021-08-28 16:00,24.6,,84
232,천안,2021-08-28 17:00,25.4,,78
232,천안,2021-08-28 18:00,24.4,,86
232,천안,2021-08-28 19:00,23,,98
232,천안,2021-08-28 20:00,22.3,,99
232,천안,2021-08-28 21:00,21.5,,99
232,천안,2021-08-28 22:00,21,,99
232,천안,2021-08-28 23:00,20.6,,99
232,천안,2021-08-29 00:00,20.7,,99
232,천안,2021-08-29 01:00,20.6,1.1,99
232,천안,2021-08-29 02:00,20.6,.4,99
232,천안,2021-08-29 03:00,20.7,1.1,99
232,천안,2021-08-29 04:00,20,1.4,99
232,천안,2021-08-29 05:00,18.3,2.8,99
232,천안,2021-08-29 06:00,17.8,7.4,99
232,천안,2021-08-29 07:00,18.1,2.8,99
232,천안,2021-08-29 08:00,18.3,.7,99
232,천안,2021-08-29 09:00,18.6,4.1,99
232,천안,2021-08-29 10:00,19.4,,99
232,천안,2021-08-29 11:00,20.5,,94
232,천안,2021-08-29 12:00,22.6,,77
232,천안,2021-08-29 13:00,24,,67
232,천안,2021-08-29 14:00,25.4,,69
232,천안,2021-08-29 15:00,25.8,,66
232,천안,2021-08-29 16:00,26.5,,61
232,천안,2021-08-29 17:00,26.5,,62
232,천안,2021-08-29 18:00,25.2,,67
232,천안,2021-08-29 19:00,22.8,,82
232,천안,2021-08-29 20:00,21.3,,99
232,천안,2021-08-29 21:00,20.8,,99
232,천안,2021-08-29 22:00,20.8,,99
232,천안,2021-08-29 23:00,20.2,,99
232,천안,2021-08-30 00:00,19.9,,99
232,천안,2021-08-30 01:00,19.7,,99
232,천안,2021-08-30 02:00,19.1,,99
232,천안,2021-08-30 03:00,19.1,,99
232,천안,2021-08-30 04:00,19,,99
232,천안,2021-08-30 05:00,18.9,,99
232,천안,2021-08-30 06:00,18.8,,99
232,천안,2021-08-30 07:00,19.2,,99
232,천안,2021-08-30 08:00,19.7,,99
232,천안,2021-08-30 09:00,20.3,,99
232,천안,2021-08-30 10:00,21.8,,99
232,천안,2021-08-30 11:00,22.9,,95
232,천안,2021-08-30 12:00,23.3,,93
232,천안,2021-08-30 13:00,23.9,0,87
232,천안,2021-08-30 14:00,24.4,0,84
232,천안,2021-08-30 15:00,24.3,,86
232,천안,2021-08-30 16:00,24.6,,81
232,천안,2021-08-30 17:00,24.4,,85
232,천안,2021-08-30 18:00,23.7,,91
232,천안,2021-08-30 19:00,22.8,,99
232,천안,2021-08-30 20:00,22.2,,99
232,천안,2021-08-30 21:00,21.7,,99
232,천안,2021-08-30 22:00,21.1,,99
232,천안,2021-08-30 23:00,20.8,,99
232,천안,2021-08-31 00:00,20.8,,99
232,천안,2021-08-31 01:00,20.6,,99
232,천안,2021-08-31 02:00,20.8,,99
232,천안,2021-08-31 03:00,20.7,,99
232,천안,2021-08-31 04:00,20.6,,99
232,천안,2021-08-31 05:00,20.5,,99
232,천안,2021-08-31 06:00,20.5,,99
232,천안,2021-08-31 07:00,20.9,,99
232,천안,2021-08-31 08:00,21.1,0,99
232,천안,2021-08-31 09:00,21.7,0,99
232,천안,2021-08-31 10:00,22.5,1.1,98
232,천안,2021-08-31 11:00,23.3,,86
232,천안,2021-08-31 12:00,23.4,,70
232,천안,2021-08-31 13:00,23.6,,75
232,천안,2021-08-31 14:00,23.9,,75
232,천안,2021-08-31 15:00,23.9,,81
232,천안,2021-08-31 16:00,23.7,,80
232,천안,2021-08-31 17:00,22.1,,88
232,천안,2021-08-31 18:00,20.5,,91
232,천안,2021-08-31 19:00,20,,97
232,천안,2021-08-31 20:00,19.7,1.5,99
232,천안,2021-08-31 21:00,19.5,2.1,99
232,천안,2021-08-31 22:00,20.1,.8,99
232,천안,2021-08-31 23:00,20.8,0,99
232,천안,2021-09-01 00:00,20.9,1.6,99
232,천안,2021-09-01 01:00,21.7,,99
232,천안,2021-09-01 02:00,21.6,5.1,99
232,천안,2021-09-01 03:00,21.8,27.4,99
232,천안,2021-09-01 04:00,21.8,25.6,99
232,천안,2021-09-01 05:00,21.9,15.6,99
232,천안,2021-09-01 06:00,21.8,12.3,99
232,천안,2021-09-01 07:00,22,18.8,99
232,천안,2021-09-01 08:00,22.1,10.5,99
232,천안,2021-09-01 09:00,21.7,1.8,99
232,천안,2021-09-01 10:00,22.3,0,99
232,천안,2021-09-01 11:00,22,0,99
232,천안,2021-09-01 12:00,22.7,,97
232,천안,2021-09-01 13:00,22.7,,97
232,천안,2021-09-01 14:00,22.8,,93
232,천안,2021-09-01 15:00,22.7,,92
232,천안,2021-09-01 16:00,22.2,,94
232,천안,2021-09-01 17:00,22,,94
232,천안,2021-09-01 18:00,22.1,,94
232,천안,2021-09-01 19:00,21.8,,95
232,천안,2021-09-01 20:00,21.6,,98
232,천안,2021-09-01 21:00,21.4,0,97
232,천안,2021-09-01 22:00,21.4,,96
232,천안,2021-09-01 23:00,21.2,,98
232,천안,2021-09-02 00:00,21.4,,96
232,천안,2021-09-02 01:00,21,,98
232,천안,2021-09-02 02:00,20.8,,99
232,천안,2021-09-02 03:00,20.7,,99
232,천안,2021-09-02 04:00,20.7,,98
232,천안,2021-09-02 05:00,20.6,,99
232,천안,2021-09-02 06:00,20.9,,95
232,천안,2021-09-02 07:00,21,,93
232,천안,2021-09-02 08:00,21.8,,88
232,천안,2021-09-02 09:00,23.5,,72
232,천안,2021-09-02 10:00,23.8,,69
232,천안,2021-09-02 11:00,24.3,,69
232,천안,2021-09-02 12:00,24.9,,62
232,천안,2021-09-02 13:00,24.4,,64
232,천안,2021-09-02 14:00,24.8,,65
232,천안,2021-09-02 15:00,24.9,,68
232,천안,2021-09-02 16:00,24.8,,71
232,천안,2021-09-02 17:00,25,,71
232,천안,2021-09-02 18:00,24.2,,75
232,천안,2021-09-02 19:00,23.3,,78
232,천안,2021-09-02 20:00,22,,87
232,천안,2021-09-02 21:00,21,,92
232,천안,2021-09-02 22:00,20.2,,99
232,천안,2021-09-02 23:00,19.9,,99
232,천안,2021-09-03 00:00,20,,99
232,천안,2021-09-03 01:00,19.3,,99
232,천안,2021-09-03 02:00,18.9,,99
232,천안,2021-09-03 03:00,18.6,,99
232,천안,2021-09-03 04:00,18.5,,99
232,천안,2021-09-03 05:00,19.2,,98
232,천안,2021-09-03 06:00,19.3,,98
232,천안,2021-09-03 07:00,19.7,,96
232,천안,2021-09-03 08:00,21.1,,86
232,천안,2021-09-03 09:00,22.9,,73
232,천안,2021-09-03 10:00,23.8,,64
232,천안,2021-09-03 11:00,24.6,,61
232,천안,2021-09-03 12:00,25.5,,57
232,천안,2021-09-03 13:00,26.4,,57
232,천안,2021-09-03 14:00,26.9,,56
232,천안,2021-09-03 15:00,27.6,,51
232,천안,2021-09-03 16:00,27.2,,51
232,천안,2021-09-03 17:00,27.4,,51
232,천안,2021-09-03 18:00,25.3,,63
232,천안,2021-09-03 19:00,23.8,,75
232,천안,2021-09-03 20:00,21.9,,92
232,천안,2021-09-03 21:00,21.3,,95
232,천안,2021-09-03 22:00,20.2,,99
232,천안,2021-09-03 23:00,19.8,,99
232,천안,2021-09-04 00:00,19.4,,99
232,천안,2021-09-04 01:00,18.7,,99
232,천안,2021-09-04 02:00,18.3,,99
232,천안,2021-09-04 03:00,17.6,,99
232,천안,2021-09-04 04:00,17.2,,99
232,천안,2021-09-04 05:00,16.9,,99
232,천안,2021-09-04 06:00,16.8,,99
232,천안,2021-09-04 07:00,17.1,,99
232,천안,2021-09-04 08:00,19.2,,86
232,천안,2021-09-04 09:00,21.2,,69
232,천안,2021-09-04 10:00,22.1,,67
232,천안,2021-09-04 11:00,23.2,,66
232,천안,2021-09-04 12:00,24.4,,65
232,천안,2021-09-04 13:00,25.2,,59
232,천안,2021-09-04 14:00,26.8,,54
232,천안,2021-09-04 15:00,26.2,,52
232,천안,2021-09-04 16:00,26,,55
232,천안,2021-09-04 17:00,26.1,,56
232,천안,2021-09-04 18:00,25,,62
232,천안,2021-09-04 19:00,23.6,,68
232,천안,2021-09-04 20:00,21.2,,88
232,천안,2021-09-04 21:00,20.2,,93
232,천안,2021-09-04 22:00,21.3,,82
232,천안,2021-09-04 23:00,19.8,,91
232,천안,2021-09-05 00:00,19.9,,88
232,천안,2021-09-05 01:00,18.4,,93
232,천안,2021-09-05 02:00,18.5,,88
232,천안,2021-09-05 03:00,18.2,,87
232,천안,2021-09-05 04:00,17.1,,92
232,천안,2021-09-05 05:00,16.7,,92
232,천안,2021-09-05 06:00,16.4,,94
232,천안,2021-09-05 07:00,17,,91
232,천안,2021-09-05 08:00,19,,81
232,천안,2021-09-05 09:00,20.7,,72
232,천안,2021-09-05 10:00,22.2,,67
232,천안,2021-09-05 11:00,22.9,,66
232,천안,2021-09-05 12:00,23.2,,69
232,천안,2021-09-05 13:00,24.2,,65
232,천안,2021-09-05 14:00,24.5,,65
232,천안,2021-09-05 15:00,24.4,,68
232,천안,2021-09-05 16:00,24.6,,68
232,천안,2021-09-05 17:00,23.6,0,80
232,천안,2021-09-05 18:00,23.2,0,81
232,천안,2021-09-05 19:00,22.1,0,86
232,천안,2021-09-05 20:00,21.4,.3,94
232,천안,2021-09-05 21:00,20.4,.5,99
232,천안,2021-09-05 22:00,19.8,.5,99
232,천안,2021-09-05 23:00,19,0,99
232,천안,2021-09-06 00:00,18.4,.1,99
232,천안,2021-09-06 01:00,18.2,,99
232,천안,2021-09-06 02:00,17.5,,99
232,천안,2021-09-06 03:00,17.2,,99
232,천안,2021-09-06 04:00,17.4,,99
232,천안,2021-09-06 05:00,17.6,,99
232,천안,2021-09-06 06:00,18.2,,94
232,천안,2021-09-06 07:00,18.2,,96
232,천안,2021-09-06 08:00,19.4,0,89
232,천안,2021-09-06 09:00,20.8,,80
232,천안,2021-09-06 10:00,22.5,,72
232,천안,2021-09-06 11:00,23.4,,72
232,천안,2021-09-06 12:00,24.6,,62
232,천안,2021-09-06 13:00,24.3,,63
232,천안,2021-09-06 14:00,24.2,,66
232,천안,2021-09-06 15:00,24.2,,62
232,천안,2021-09-06 16:00,22.6,0,72
232,천안,2021-09-06 17:00,21.9,0,81
232,천안,2021-09-06 18:00,20,2.2,98
232,천안,2021-09-06 19:00,19.7,1.7,95
232,천안,2021-09-06 20:00,18.3,8.3,99
232,천안,2021-09-06 21:00,18.1,11.7,99
232,천안,2021-09-06 22:00,18.1,6.7,99
232,천안,2021-09-06 23:00,18,5.2,99
232,천안,2021-09-07 00:00,18.2,1.7,99
232,천안,2021-09-07 01:00,18.3,.4,99
232,천안,2021-09-07 02:00,18.5,.3,99
232,천안,2021-09-07 03:00,18.5,1.7,99
232,천안,2021-09-07 04:00,18.5,,99
